transaction_id,customer_id,merchant_id,amount,currency,payment_method,payment_network,payment_channel,timestamp,hour,day_of_week,is_weekend,customer_age_days,customer_previous_transactions,customer_successful_transactions,customer_historical_success_rate,customer_lifetime_value,customer_average_transaction,customer_transaction_frequency_30d,amount_vs_customer_average,is_subscription,subscription_age_days,is_first_transaction,consecutive_failure_streak,customer_past_recovery_rate_pre_current,previous_failures_24h,previous_failures_7d,previous_successes_30d,transactions_24h,transactions_7d,device_changed,location_changed,ip_risk_score,velocity_score,payment_status,failure_reason,failure_category,recovery_success_probability,recovery_attempted,recovery_action,recovery_attempt_count,customer_contacted_today,recovered,recovered_amount
txn_0008202,cust_03552,merch_022,1056.11,INR,netbanking,hdfc,web,2026-02-06 13:16:25,13,4,0,750,0,0,1.0,0.0,928.07,0,1.138,1,68,1,0,0.5,0,0,0,0,0,0,0,0.0686,0.148,failed,network_timeout,transient,0.7266,1,retry,1,1,1,1056.11
txn_0008203,cust_03047,merch_001,1963.17,INR,upi,upi,web,2026-02-06 13:25:20,13,4,0,1012,0,0,1.0,0.0,1558.54,0,1.2596,0,0,1,2,1.0,0,0,0,0,0,0,0,0.143,0.08,success,none,none,,0,none,0,0,0,0.0
txn_0008204,cust_03580,merch_049,2916.07,INR,upi,upi,mobile,2026-02-06 13:43:00,13,4,0,1052,0,0,1.0,0.0,2377.24,0,1.2267,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1812,0.0375,success,none,none,,0,none,0,0,0,0.0
txn_0008205,cust_01820,merch_038,1219.95,INR,upi,upi,mobile,2026-02-06 13:47:44,13,4,0,133,0,0,1.0,0.0,727.78,0,1.6763,0,0,1,0,0.5,0,0,0,0,0,1,1,0.1157,0.1199,failed,insufficient_funds,customer_action_required,0.6269,1,reminder,2,0,0,0.0
txn_0008206,cust_02756,merch_034,2091.22,INR,card,amex,mobile,2026-02-06 14:02:41,14,4,0,538,0,0,1.0,0.0,2811.69,0,0.7438,0,0,1,0,0.5,0,0,0,0,0,0,1,0.0903,0.1909,success,none,none,,0,none,0,0,0,0.0
txn_0008207,cust_00802,merch_018,523.51,INR,card,rupay,mobile,2026-02-06 14:15:07,14,4,0,1085,0,0,1.0,0.0,763.73,0,0.6855,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0836,0.0813,failed,customer_cancelled,customer_action_required,0.6313,1,reminder,1,0,0,0.0
txn_0008208,cust_02624,merch_016,8050.04,INR,upi,upi,web,2026-02-06 14:20:10,14,4,0,869,0,0,1.0,0.0,5088.12,0,1.5821,1,274,1,0,0.5,0,0,0,0,0,0,0,0.2049,0.003,success,none,none,,0,none,0,0,0,0.0
txn_0008209,cust_00646,merch_042,955.96,INR,upi,upi,mobile,2026-02-06 14:30:32,14,4,0,1047,0,0,1.0,0.0,995.3,0,0.9605,0,0,1,0,0.5,0,0,0,0,0,1,0,0.0901,0.0942,success,none,none,,0,none,0,0,0,0.0
txn_0008210,cust_03052,merch_018,2416.47,INR,wallet,other,api,2026-02-06 14:42:10,14,4,0,29,0,0,1.0,0.0,1688.95,0,1.4308,1,150,1,0,0.5,0,0,0,0,0,1,0,0.2123,0.0326,failed,limit_exceeded,customer_action_required,0.567,1,payment_link,1,1,1,2416.47
txn_0008211,cust_02547,merch_009,687.69,INR,upi,upi,api,2026-02-06 14:42:31,14,4,0,668,0,0,1.0,0.0,599.57,0,1.147,1,527,1,0,0.0,0,0,0,0,0,1,0,0.2159,0.1525,success,none,none,,0,none,0,0,0,0.0
txn_0008212,cust_00105,merch_015,2552.61,INR,upi,upi,mobile,2026-02-06 14:43:55,14,4,0,380,0,0,1.0,0.0,3387.59,0,0.7535,1,507,1,1,1.0,0,0,0,0,0,0,0,0.2915,0.0329,failed,network_timeout,transient,0.8405,1,retry,1,1,1,2552.61
txn_0008213,cust_01615,merch_029,1307.05,INR,card,mastercard,web,2026-02-06 14:48:31,14,4,0,547,0,0,1.0,0.0,1490.98,0,0.8766,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0765,0.1647,success,none,none,,0,none,0,0,0,0.0
txn_0008214,cust_01029,merch_025,926.26,INR,wallet,other,web,2026-02-06 14:52:25,14,4,0,796,0,0,1.0,0.0,1237.03,0,0.7488,0,0,1,0,0.5,0,0,0,0,0,0,0,0.2823,0.0039,failed,customer_cancelled,customer_action_required,0.5849,1,reminder,1,1,1,926.26
txn_0008215,cust_01691,merch_020,1441.85,INR,upi,upi,web,2026-02-06 15:16:48,15,4,0,239,0,0,1.0,0.0,1721.28,0,0.8377,0,0,1,0,0.5,0,0,0,0,0,1,0,0.1364,0.0526,success,none,none,,0,none,0,0,0,0.0
txn_0008216,cust_03096,merch_016,2469.04,INR,card,amex,web,2026-02-06 15:27:34,15,4,0,850,0,0,1.0,0.0,2468.35,0,1.0003,0,0,1,1,0.0,0,0,0,0,0,0,0,0.1592,0.0337,success,none,none,,0,none,0,0,0,0.0
txn_0008217,cust_00768,merch_036,1428.37,INR,card,visa,mobile,2026-02-06 15:39:51,15,4,0,496,0,0,1.0,0.0,1223.55,0,1.1674,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0769,0.1811,success,none,none,,0,none,0,0,0,0.0
txn_0008218,cust_02848,merch_029,3319.86,INR,upi,upi,mobile,2026-02-06 15:42:10,15,4,0,154,0,0,1.0,0.0,3707.72,0,0.8954,0,0,1,0,1.0,0,0,0,0,0,0,0,0.3252,0.1426,success,none,none,,0,none,0,0,0,0.0
txn_0008219,cust_00339,merch_017,982.45,INR,card,mastercard,web,2026-02-06 15:49:18,15,4,0,441,0,0,1.0,0.0,858.46,0,1.1444,0,0,1,0,0.5,0,0,0,0,0,0,0,0.2846,0.0607,success,none,none,,0,none,0,0,0,0.0
txn_0008220,cust_02121,merch_003,1073.53,INR,netbanking,other,web,2026-02-06 15:54:09,15,4,0,820,0,0,1.0,0.0,1218.18,0,0.8813,0,0,1,0,0.5,0,0,0,0,0,0,0,0.114,0.1974,success,none,none,,0,none,0,0,0,0.0
txn_0008221,cust_02691,merch_047,1464.95,INR,card,visa,mobile,2026-02-06 15:55:27,15,4,0,619,0,0,1.0,0.0,1434.46,0,1.0213,1,54,1,0,0.5,0,0,0,0,0,0,0,0.0568,0.0175,success,none,none,,0,none,0,0,0,0.0
txn_0008222,cust_01697,merch_018,8289.83,INR,card,mastercard,mobile,2026-02-06 16:04:14,16,4,0,126,0,0,1.0,0.0,8098.85,0,1.0236,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1712,0.0077,success,none,none,,0,none,0,0,0,0.0
txn_0008223,cust_01283,merch_012,3213.12,INR,wallet,other,mobile,2026-02-06 16:14:17,16,4,0,397,0,0,1.0,0.0,2844.45,0,1.1296,0,0,1,0,1.0,0,0,0,0,0,0,0,0.152,0.1651,success,none,none,,0,none,0,0,0,0.0
txn_0008224,cust_01764,merch_020,3686.53,INR,wallet,other,mobile,2026-02-06 16:20:55,16,4,0,520,0,0,1.0,0.0,4023.65,0,0.9162,1,280,1,0,0.5,0,0,0,0,0,0,0,0.179,0.116,success,none,none,,0,none,0,0,0,0.0
txn_0008225,cust_03198,merch_041,1658.67,INR,upi,upi,mobile,2026-02-06 16:29:20,16,4,0,20,0,0,1.0,0.0,1144.3,0,1.4495,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1733,0.0511,success,none,none,,0,none,0,0,0,0.0
txn_0008226,cust_00418,merch_014,607.25,INR,upi,upi,web,2026-02-06 16:40:44,16,4,0,37,0,0,1.0,0.0,907.25,0,0.6693,1,192,1,1,1.0,0,0,0,0,0,0,0,0.3035,0.1983,success,none,none,,0,none,0,0,0,0.0
txn_0008227,cust_00346,merch_038,2781.6,INR,card,amex,web,2026-02-06 16:42:15,16,4,0,951,0,0,1.0,0.0,1752.36,0,1.5873,0,0,1,0,0.5,0,0,0,0,0,1,1,0.1488,0.086,success,none,none,,0,none,0,0,0,0.0
txn_0008228,cust_01683,merch_033,1407.31,INR,card,visa,web,2026-02-06 16:46:52,16,4,0,561,0,0,1.0,0.0,1120.42,0,1.2561,0,0,1,0,0.5,0,0,0,0,0,0,1,0.1945,0.0743,success,none,none,,0,none,0,0,0,0.0
txn_0008229,cust_03815,merch_048,2924.07,INR,card,mastercard,mobile,2026-02-06 16:47:05,16,4,0,264,0,0,1.0,0.0,2628.12,0,1.1126,1,697,1,0,0.5,0,0,0,0,0,0,0,0.0688,0.1475,failed,insufficient_funds,customer_action_required,0.8586,0,no_action,0,0,1,2924.07
txn_0008230,cust_03570,merch_024,1810.24,INR,card,visa,web,2026-02-06 17:03:47,17,4,0,961,0,0,1.0,0.0,2277.75,0,0.7947,0,0,1,1,1.0,0,0,0,0,0,0,1,0.128,0.0939,success,none,none,,0,none,0,0,0,0.0
txn_0008231,cust_00943,merch_027,12960.75,INR,upi,upi,api,2026-02-06 17:07:01,17,4,0,1054,0,0,1.0,0.0,7705.02,0,1.6821,1,158,1,1,0.5,0,0,0,0,0,0,0,0.0211,0.1737,success,none,none,,0,none,0,0,0,0.0
txn_0008232,cust_03189,merch_026,621.15,INR,card,rupay,web,2026-02-06 17:09:16,17,4,0,396,0,0,1.0,0.0,989.42,0,0.6278,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1512,0.0286,success,none,none,,0,none,0,0,0,0.0
txn_0008233,cust_01005,merch_014,1178.98,INR,upi,upi,mobile,2026-02-06 17:11:48,17,4,0,550,0,0,1.0,0.0,1292.29,0,0.9123,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0138,0.0359,success,none,none,,0,none,0,0,0,0.0
txn_0008234,cust_01947,merch_030,2355.78,INR,upi,upi,web,2026-02-06 17:37:06,17,4,0,625,0,0,1.0,0.0,3981.64,0,0.5917,0,0,1,1,1.0,0,0,0,0,0,0,0,0.0802,0.1705,failed,technical_error,technical,0.7129,0,no_action,0,0,0,0.0
txn_0008235,cust_03742,merch_023,1907.21,INR,netbanking,hdfc,web,2026-02-06 17:58:39,17,4,0,274,0,0,1.0,0.0,1658.9,0,1.1497,0,0,1,0,1.0,0,0,0,0,0,0,0,0.0687,0.1712,failed,insufficient_funds,customer_action_required,0.6943,1,reminder,1,1,0,0.0
txn_0008236,cust_01193,merch_013,874.09,INR,upi,upi,web,2026-02-06 18:02:42,18,4,0,430,0,0,1.0,0.0,591.77,0,1.4771,0,0,1,1,1.0,0,0,0,0,0,0,0,0.2053,0.1184,success,none,none,,0,none,0,0,0,0.0
txn_0008237,cust_02366,merch_047,2205.45,INR,netbanking,other,api,2026-02-06 18:02:51,18,4,0,365,0,0,1.0,0.0,3090.48,0,0.7136,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0863,0.0988,success,none,none,,0,none,0,0,0,0.0
txn_0008238,cust_01082,merch_003,1850.95,INR,card,mastercard,web,2026-02-06 18:18:42,18,4,0,874,0,0,1.0,0.0,1921.53,0,0.9633,0,0,1,0,1.0,0,0,0,0,0,0,1,0.1121,0.019,success,none,none,,0,none,0,0,0,0.0
txn_0008239,cust_03521,merch_022,3676.73,INR,upi,upi,web,2026-02-06 18:23:45,18,4,0,589,0,0,1.0,0.0,3917.39,0,0.9386,0,0,1,1,1.0,0,0,0,0,0,0,0,0.1178,0.0957,success,none,none,,0,none,0,0,0,0.0
txn_0008240,cust_03452,merch_001,4032.19,INR,card,mastercard,mobile,2026-02-06 18:25:18,18,4,0,743,0,0,1.0,0.0,3672.11,0,1.0981,0,0,1,0,0.5,0,0,0,0,0,0,0,0.192,0.1295,success,none,none,,0,none,0,0,0,0.0
txn_0008241,cust_02212,merch_031,2391.75,INR,card,amex,mobile,2026-02-06 18:34:39,18,4,0,978,0,0,1.0,0.0,1529.06,0,1.5642,0,0,1,0,0.5,0,0,0,0,0,0,0,0.093,0.0732,failed,network_timeout,transient,0.7123,0,no_action,0,0,0,0.0
txn_0008242,cust_03064,merch_042,442.8,INR,wallet,other,mobile,2026-02-06 18:43:33,18,4,0,900,0,0,1.0,0.0,619.71,0,0.7145,1,183,1,0,0.5,0,0,0,0,0,0,0,0.2612,0.1064,success,none,none,,0,none,0,0,0,0.0
txn_0008243,cust_00087,merch_035,2304.03,INR,upi,upi,mobile,2026-02-06 18:45:08,18,4,0,965,0,0,1.0,0.0,1414.22,0,1.6292,0,0,1,0,1.0,0,0,0,0,0,0,0,0.3587,0.1316,failed,authentication_failed,customer_action_required,0.7924,0,no_action,0,0,1,2304.03
txn_0008244,cust_03570,merch_035,1632.51,INR,card,visa,web,2026-02-06 18:57:22,18,4,0,961,0,0,1.0,0.0,2277.75,0,0.7167,1,103,1,0,1.0,0,0,0,0,0,0,1,0.1415,0.1127,success,none,none,,0,none,0,0,0,0.0
txn_0008245,cust_03724,merch_021,3254.06,INR,upi,upi,web,2026-02-06 18:58:17,18,4,0,920,0,0,1.0,0.0,5138.12,0,0.6333,1,237,1,0,0.5,0,0,0,0,0,0,1,0.0815,0.0012,success,none,none,,0,none,0,0,0,0.0
txn_0008246,cust_02625,merch_008,1502.47,INR,netbanking,hdfc,mobile,2026-02-06 19:06:36,19,4,0,350,0,0,1.0,0.0,1764.81,0,0.8513,0,0,1,0,0.5,0,0,0,0,0,1,0,0.1489,0.01,success,none,none,,0,none,0,0,0,0.0
txn_0008247,cust_00945,merch_037,1071.78,INR,netbanking,icici,mobile,2026-02-06 19:09:31,19,4,0,553,0,0,1.0,0.0,1025.76,0,1.0449,0,0,1,0,0.0,0,0,0,0,0,0,0,0.1334,0.159,failed,technical_error,technical,0.8072,1,reminder,2,1,0,0.0
txn_0008248,cust_02460,merch_027,4795.28,INR,card,visa,mobile,2026-02-06 19:30:57,19,4,0,48,0,0,1.0,0.0,4331.15,0,1.1072,1,272,1,0,0.5,0,0,0,0,0,0,0,0.238,0.1757,success,none,none,,0,none,0,0,0,0.0
txn_0008249,cust_02260,merch_034,615.4,INR,card,amex,mobile,2026-02-06 19:41:15,19,4,0,799,0,0,1.0,0.0,750.18,0,0.8203,0,0,1,0,0.5,0,0,0,0,0,0,0,0.2863,0.1197,success,none,none,,0,none,0,0,0,0.0
txn_0008250,cust_03853,merch_009,283.28,INR,upi,upi,mobile,2026-02-06 19:44:32,19,4,0,554,0,0,1.0,0.0,315.58,0,0.8976,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0978,0.1789,success,none,none,,0,none,0,0,0,0.0
txn_0008251,cust_03858,merch_027,1435.46,INR,upi,upi,web,2026-02-06 19:44:35,19,4,0,936,0,0,1.0,0.0,1287.54,0,1.1149,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1331,0.1401,failed,bank_declined,bank_decline,0.6078,1,payment_link,1,0,1,1435.46
txn_0008252,cust_03597,merch_047,641.87,INR,card,amex,mobile,2026-02-06 19:50:33,19,4,0,919,0,0,1.0,0.0,560.18,0,1.1458,1,435,1,0,0.5,0,0,0,0,0,0,0,0.0806,0.0787,failed,invalid_card,payment_method_problem,0.1092,0,no_action,0,0,0,0.0
txn_0008253,cust_01694,merch_012,1299.26,INR,card,visa,web,2026-02-06 20:09:24,20,4,0,171,0,0,1.0,0.0,1494.02,0,0.8696,0,0,1,0,0.5,0,0,0,0,0,0,0,0.2897,0.0252,success,none,none,,0,none,0,0,0,0.0
txn_0008254,cust_03557,merch_042,3583.53,INR,netbanking,axis,web,2026-02-06 20:15:47,20,4,0,641,0,0,1.0,0.0,3597.48,0,0.9961,0,0,1,0,0.5,0,0,0,0,0,0,1,0.0997,0.1136,success,none,none,,0,none,0,0,0,0.0
txn_0008255,cust_02523,merch_030,1101.35,INR,upi,upi,mobile,2026-02-06 20:31:30,20,4,0,1064,0,0,1.0,0.0,1763.33,0,0.6246,1,215,1,0,0.5,0,0,0,0,0,0,0,0.2826,0.0537,success,none,none,,0,none,0,0,0,0.0
txn_0008256,cust_00077,merch_013,613.82,INR,card,amex,mobile,2026-02-06 20:35:43,20,4,0,611,0,0,1.0,0.0,914.86,0,0.6709,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0194,0.0696,success,none,none,,0,none,0,0,0,0.0
txn_0008257,cust_01377,merch_035,4780.41,INR,upi,upi,mobile,2026-02-06 20:57:15,20,4,0,443,0,0,1.0,0.0,3375.6,0,1.4162,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1349,0.1298,failed,customer_cancelled,customer_action_required,0.6526,1,payment_link,1,1,1,4780.41
txn_0008258,cust_00149,merch_019,747.3,INR,card,visa,web,2026-02-06 20:57:41,20,4,0,156,0,0,1.0,0.0,1022.82,0,0.7306,0,0,1,0,0.5,0,0,0,0,0,0,0,0.2406,0.1809,success,none,none,,0,none,0,0,0,0.0
txn_0008259,cust_00570,merch_005,934.7,INR,card,visa,mobile,2026-02-06 21:09:46,21,4,0,822,0,0,1.0,0.0,1043.62,0,0.8956,1,402,1,0,0.5,0,0,0,0,0,0,0,0.333,0.1312,success,none,none,,0,none,0,0,0,0.0
txn_0008260,cust_03009,merch_024,2284.91,INR,card,visa,web,2026-02-06 21:17:26,21,4,0,145,0,0,1.0,0.0,1887.88,0,1.2103,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0977,0.1427,success,none,none,,0,none,0,0,0,0.0
txn_0008261,cust_02629,merch_045,4474.57,INR,upi,upi,web,2026-02-06 21:19:11,21,4,0,61,0,0,1.0,0.0,4034.77,0,1.109,0,0,1,0,0.5,0,0,0,0,0,0,0,0.2436,0.014,success,none,none,,0,none,0,0,0,0.0
txn_0008262,cust_02360,merch_012,766.15,INR,wallet,other,mobile,2026-02-06 21:20:32,21,4,0,697,0,0,1.0,0.0,496.3,0,1.5437,1,699,1,0,0.5,0,0,0,0,0,0,0,0.092,0.1936,success,none,none,,0,none,0,0,0,0.0
txn_0008263,cust_01442,merch_007,893.22,INR,upi,upi,web,2026-02-06 21:33:43,21,4,0,389,0,0,1.0,0.0,940.74,0,0.9495,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0866,0.1305,failed,insufficient_funds,customer_action_required,0.6227,1,reminder,2,1,0,0.0
txn_0008264,cust_02811,merch_010,1364.79,INR,upi,upi,mobile,2026-02-06 21:39:51,21,4,0,973,0,0,1.0,0.0,2321.25,0,0.588,0,0,1,0,0.5,0,0,0,0,0,0,0,0.4199,0.1035,success,none,none,,0,none,0,0,0,0.0
txn_0008265,cust_00837,merch_050,3664.57,INR,upi,upi,api,2026-02-06 21:42:19,21,4,0,496,0,0,1.0,0.0,3366.99,0,1.0884,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1917,0.009,success,none,none,,0,none,0,0,0,0.0
txn_0008266,cust_03334,merch_024,1226.63,INR,wallet,other,mobile,2026-02-06 21:42:32,21,4,0,817,0,0,1.0,0.0,1013.38,0,1.2104,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1243,0.0934,success,none,none,,0,none,0,0,0,0.0
txn_0008267,cust_00584,merch_044,2882.92,INR,card,amex,api,2026-02-06 21:49:39,21,4,0,802,0,0,1.0,0.0,3295.58,0,0.8748,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0305,0.0853,success,none,none,,0,none,0,0,0,0.0
txn_0008268,cust_00485,merch_048,967.56,INR,netbanking,other,api,2026-02-06 21:50:46,21,4,0,623,0,0,1.0,0.0,1058.13,0,0.9144,0,0,1,0,0.0,0,0,0,0,0,0,0,0.2496,0.1453,success,none,none,,0,none,0,0,0,0.0
txn_0008269,cust_01921,merch_020,1463.85,INR,card,visa,web,2026-02-06 21:52:07,21,4,0,33,0,0,1.0,0.0,1568.6,0,0.9332,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1229,0.1494,success,none,none,,0,none,0,0,0,0.0
txn_0008270,cust_01686,merch_021,917.68,INR,wallet,other,mobile,2026-02-06 21:53:26,21,4,0,274,0,0,1.0,0.0,687.26,0,1.3353,1,550,1,0,0.5,0,0,0,0,0,0,0,0.0264,0.1265,success,none,none,,0,none,0,0,0,0.0
txn_0008271,cust_00358,merch_033,2312.41,INR,netbanking,icici,mobile,2026-02-06 22:04:30,22,4,0,257,0,0,1.0,0.0,2688.92,0,0.86,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1587,0.0963,success,none,none,,0,none,0,0,0,0.0
txn_0008272,cust_02347,merch_002,2777.86,INR,card,rupay,api,2026-02-06 22:12:09,22,4,0,469,0,0,1.0,0.0,3860.78,0,0.7195,0,0,1,0,0.5,0,0,0,0,0,0,0,0.2023,0.0475,failed,network_timeout,transient,0.8777,1,retry,1,0,1,2641.08
txn_0008273,cust_03372,merch_043,727.03,INR,upi,upi,api,2026-02-06 22:20:14,22,4,0,250,0,0,1.0,0.0,793.68,0,0.916,1,214,1,0,0.5,0,0,0,0,0,0,0,0.094,0.055,success,none,none,,0,none,0,0,0,0.0
txn_0008274,cust_02378,merch_007,2113.35,INR,wallet,other,mobile,2026-02-06 22:32:46,22,4,0,760,0,0,1.0,0.0,1322.25,0,1.5983,0,0,1,0,0.5,0,0,0,0,0,0,0,0.2145,0.0015,success,none,none,,0,none,0,0,0,0.0
txn_0008275,cust_00782,merch_039,1342.27,INR,card,rupay,mobile,2026-02-06 22:33:12,22,4,0,803,0,0,1.0,0.0,1782.41,0,0.7531,1,244,1,0,0.5,0,0,0,0,0,0,0,0.0733,0.108,success,none,none,,0,none,0,0,0,0.0
txn_0008276,cust_01804,merch_037,1752.64,INR,card,amex,mobile,2026-02-06 22:40:25,22,4,0,971,0,0,1.0,0.0,1412.62,0,1.2407,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0148,0.0344,failed,network_timeout,transient,0.8386,1,retry,1,1,1,1752.64
txn_0008277,cust_03390,merch_001,392.89,INR,card,amex,mobile,2026-02-06 22:56:30,22,4,0,454,0,0,1.0,0.0,531.56,0,0.7391,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1047,0.1566,success,none,none,,0,none,0,0,0,0.0
txn_0008278,cust_02754,merch_032,1564.64,INR,netbanking,axis,web,2026-02-06 23:02:55,23,4,0,508,0,0,1.0,0.0,1126.6,0,1.3888,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0318,0.0811,success,none,none,,0,none,0,0,0,0.0
txn_0008279,cust_01205,merch_035,702.89,INR,wallet,other,web,2026-02-06 23:06:08,23,4,0,437,0,0,1.0,0.0,881.17,0,0.7977,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1407,0.012,success,none,none,,0,none,0,0,0,0.0
txn_0008280,cust_02427,merch_012,6391.64,INR,upi,upi,web,2026-02-06 23:21:39,23,4,0,911,0,0,1.0,0.0,8897.57,0,0.7184,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1287,0.1487,success,none,none,,0,none,0,0,0,0.0
txn_0008281,cust_00987,merch_026,665.93,INR,upi,upi,web,2026-02-06 23:26:12,23,4,0,841,0,0,1.0,0.0,1065.78,0,0.6248,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0268,0.0506,success,none,none,,0,none,0,0,0,0.0
txn_0008282,cust_03877,merch_019,1629.58,INR,upi,upi,mobile,2026-02-06 23:36:28,23,4,0,657,0,0,1.0,0.0,1196.45,0,1.362,0,0,1,0,0.5,0,0,0,0,0,0,0,0.3928,0.0558,success,none,none,,0,none,0,0,0,0.0
txn_0008283,cust_03355,merch_017,1616.42,INR,upi,upi,web,2026-02-06 23:39:31,23,4,0,773,0,0,1.0,0.0,1589.54,0,1.0169,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0235,0.1633,failed,authentication_failed,customer_action_required,0.6957,0,no_action,0,0,1,1616.42
txn_0008284,cust_00528,merch_012,4628.33,INR,upi,upi,web,2026-02-06 23:46:46,23,4,0,473,0,0,1.0,0.0,6883.6,0,0.6724,0,0,1,0,0.5,0,0,0,0,0,1,0,0.1707,0.0989,success,none,none,,0,none,0,0,0,0.0
txn_0008285,cust_03324,merch_016,466.29,INR,card,mastercard,mobile,2026-02-06 23:47:16,23,4,0,460,0,0,1.0,0.0,783.57,0,0.5951,1,531,1,0,0.5,0,0,0,0,0,1,0,0.1671,0.0289,success,none,none,,0,none,0,0,0,0.0
txn_0008286,cust_03423,merch_003,3531.47,INR,wallet,other,web,2026-02-07 00:03:39,0,5,1,453,0,0,1.0,0.0,2549.02,0,1.3854,1,187,1,0,0.0,0,0,0,0,0,0,0,0.5915,0.0056,success,none,none,,0,none,0,0,0,0.0
txn_0008287,cust_00294,merch_031,2423.32,INR,upi,upi,mobile,2026-02-07 00:05:26,0,5,1,705,0,0,1.0,0.0,2597.79,0,0.9328,1,414,1,1,1.0,0,0,0,0,0,0,0,0.262,0.02,failed,network_timeout,transient,0.6438,1,retry,1,1,1,2423.32
txn_0008288,cust_03363,merch_006,1967.86,INR,upi,upi,api,2026-02-07 00:11:55,0,5,1,504,0,0,1.0,0.0,2704.94,0,0.7275,1,36,1,0,0.5,0,0,0,0,0,0,1,0.0335,0.18,success,none,none,,0,none,0,0,0,0.0
txn_0008289,cust_03045,merch_031,5858.71,INR,card,rupay,mobile,2026-02-07 00:21:59,0,5,1,93,0,0,1.0,0.0,4486.58,0,1.3058,0,0,1,0,0.5,0,0,0,0,0,0,1,0.0916,0.0282,success,none,none,,0,none,0,0,0,0.0
txn_0008290,cust_02176,merch_009,993.68,INR,netbanking,hdfc,web,2026-02-07 00:22:59,0,5,1,763,0,0,1.0,0.0,847.14,0,1.173,0,0,1,1,1.0,0,0,0,0,0,0,0,0.1033,0.0109,success,none,none,,0,none,0,0,0,0.0
txn_0008291,cust_03209,merch_045,5289.17,INR,card,amex,web,2026-02-07 00:47:01,0,5,1,762,0,0,1.0,0.0,5977.91,0,0.8848,1,187,1,1,0.5,0,0,0,0,0,0,0,0.1541,0.0956,success,none,none,,0,none,0,0,0,0.0
txn_0008292,cust_01160,merch_004,2669.55,INR,card,amex,mobile,2026-02-07 00:58:28,0,5,1,998,0,0,1.0,0.0,2174.15,0,1.2279,1,557,1,0,0.5,0,0,0,0,0,0,1,0.0347,0.1766,success,none,none,,0,none,0,0,0,0.0
txn_0008293,cust_02980,merch_003,1064.69,INR,upi,upi,web,2026-02-07 01:00:14,1,5,1,690,0,0,1.0,0.0,1470.8,0,0.7239,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0298,0.1675,success,none,none,,0,none,0,0,0,0.0
txn_0008294,cust_01043,merch_045,5414.15,INR,upi,upi,mobile,2026-02-07 01:01:31,1,5,1,911,0,0,1.0,0.0,5908.72,0,0.9163,0,0,1,0,0.5,0,0,0,0,0,0,0,0.1216,0.074,success,none,none,,0,none,0,0,0,0.0
txn_0008295,cust_01140,merch_049,834.56,INR,card,amex,mobile,2026-02-07 01:02:05,1,5,1,582,0,0,1.0,0.0,897.04,0,0.9303,1,205,1,0,0.5,0,0,0,0,0,0,0,0.0478,0.1561,failed,limit_exceeded,customer_action_required,0.581,1,reminder,1,0,0,0.0
txn_0008296,cust_00500,merch_027,1831.0,INR,card,rupay,mobile,2026-02-07 01:05:36,1,5,1,789,0,0,1.0,0.0,2958.59,0,0.6189,0,0,1,0,0.5,0,0,0,0,0,0,0,0.2606,0.1981,success,none,none,,0,none,0,0,0,0.0
txn_0008297,cust_03144,merch_017,4201.11,INR,wallet,other,web,2026-02-07 01:09:06,1,5,1,659,0,0,1.0,0.0,3261.89,0,1.2879,0,0,1,1,0.5,0,0,0,0,0,0,0,0.0809,0.1869,success,none,none,,0,none,0,0,0,0.0
txn_0008298,cust_03019,merch_015,2111.37,INR,upi,upi,web,2026-02-07 01:10:34,1,5,1,985,0,0,1.0,0.0,2176.9,0,0.9699,1,35,1,1,0.0,0,0,0,0,0,0,1,0.1546,0.0934,failed,network_timeout,transient,0.8313,1,retry,2,1,1,2111.37
